0	0	1
0	0.15	1
0	0.3	1
0	0.45	0.947434
0	0.6	0.850676
0	0.75	0.761391
0	0.9	0.680774
0	1.05	0.610124
0	1.2	0.550806
0	1.35	0.476482
0	1.5	0.411559
0	1.65	0.360147
0	1.8	0.32382
0	1.95	0.30384
0	2.1	0.300961
0	2.25	0.300961
0	2.4	0.300961
0	2.55	0.315295
0.15	0	1
0.15	0.15	1
0.15	0.3	0.947434
0.15	0.45	0.838478
0.15	0.6	0.735655
0.15	0.75	0.640122
0.15	0.9	0.553222
0.15	1.05	0.476482
0.15	1.2	0.411559
0.15	1.35	0.346291
0.15	1.5	0.274755
0.15	1.65	0.21758
0.15	1.8	0.17686
0.15	1.95	0.15434
0.15	2.1	0.151086
0.15	2.25	0.151086
0.15	2.4	0.151086
0.15	2.55	0.167262
0.3	0	1
0.3	0.15	0.947434
0.3	0.3	0.838478
0.3	0.45	0.735655
0.3	0.6	0.626346
0.3	0.75	0.523975
0.3	0.9	0.430035
0.3	1.05	0.346291
0.3	1.2	0.274755
0.3	1.35	0.21758
0.3	1.5	0.141271
0.3	1.65	0.077033
0.3	1.8	0.0307764
0.3	1.95	0.00498756
0.3	2.1	0.00124922
0.3	2.25	0.00124922
0.3	2.4	0.00124922
0.3	2.55	0.0198039
0.45	0	0.970406
0.45	0.15	0.850676
0.45	0.3	0.735655
0.45	0.45	0.626346
0.45	0.6	0.523975
0.45	0.75	0.414214
0.45	0.9	0.31244
0.45	1.05	0.220656
0.45	1.2	0.141271
0.45	1.35	0.077033
0.45	1.5	0.0124228
0.45	1.65	-0.0605853
0.45	1.8	-0.113998
0.45	1.95	-0.144138
0.45	2.1	-0.148531
0.45	2.25	-0.148531
0.45	2.4	-0.148531
0.45	2.55	-0.126788
0.6	0	0.886796
0.6	0.15	0.761391
0.6	0.3	0.640122
0.6	0.45	0.523975
0.6	0.6	0.414214
0.6	0.75	0.31244
0.6	0.9	0.202082
0.6	1.05	0.101136
0.6	1.2	0.0124228
0.6	1.35	-0.0605853
0.6	1.5	-0.113998
0.6	1.65	-0.193774
0.6	1.8	-0.256697
0.6	1.95	-0.292893
0.6	2.1	-0.298217
0.6	2.25	-0.298217
0.6	2.4	-0.298217
0.6	2.55	-0.271989
0.75	0	0.811767
0.75	0.15	0.680774
0.75	0.3	0.553222
0.75	0.45	0.430035
0.75	0.6	0.31244
0.75	0.75	0.202082
0.75	0.9	0.101136
0.75	1.05	-0.0100505
0.75	1.2	-0.109775
0.75	1.35	-0.193774
0.75	1.5	-0.256697
0.75	1.65	-0.319926
0.75	1.8	-0.395848
0.75	1.95	-0.440983
0.75	2.1	-0.447732
0.75	2.25	-0.447732
0.75	2.4	-0.447732
0.75	2.55	-0.414765
0.9	0	0.746425
0.9	0.15	0.610124
0.9	0.3	0.476482
0.9	0.45	0.346291
0.9	0.6	0.220656
0.9	0.75	0.101136
0.9	0.9	-0.0100505
0.9	1.05	-0.109775
0.9	1.2	-0.222183
0.9	1.35	-0.319926
0.9	1.5	-0.395848
0.9	1.65	-0.440983
0.9	1.8	-0.528301
0.9	1.95	-0.587689
0.9	2.1	-0.596887
0.9	2.25	-0.596887
0.9	2.4	-0.596887
0.9	2.55	-0.552786
1.05	0	0.691892
1.05	0.15	0.550806
1.05	0.3	0.411559
1.05	0.45	0.274755
1.05	0.6	0.141271
1.05	0.75	0.0124228
1.05	0.9	-0.109775
1.05	1.05	-0.222183
1.05	1.2	-0.319926
1.05	1.35	-0.434315
1.05	1.5	-0.528301
1.05	1.65	-0.587689
1.05	1.8	-0.646447
1.05	1.95	-0.730742
1.05	2.1	-0.745049
1.05	2.25	-0.745049
1.05	2.4	-0.745049
1.05	2.55	-0.679844
1.2	0	0.649242
1.2	0.15	0.504161
1.2	0.3	0.360147
1.2	0.45	0.21758
1.2	0.6	0.077033
1.2	0.75	-0.0605853
1.2	0.9	-0.193774
1.2	1.05	-0.319926
1.2	1.2	-0.434315
1.2	1.35	-0.528301
1.2	1.5	-0.646447
1.2	1.65	-0.730742
1.2	1.8	-0.745049
1.2	1.95	-0.858579
1.2	2.1	-0.888197
1.2	2.25	-0.888197
1.2	2.4	-0.888197
1.2	2.55	-0.776393
1.35	0	0.619413
1.35	0.15	0.471394
1.35	0.3	0.32382
1.35	0.45	0.17686
1.35	0.6	0.0307764
1.35	0.75	-0.113998
1.35	0.9	-0.256697
1.35	1.05	-0.395848
1.35	1.2	-0.528301
1.35	1.35	-0.646447
1.35	1.5	-0.730742
1.35	1.65	-0.858579
1.35	1.8	-0.888197
1.35	1.95	-1
1.35	2.1	-1
1.35	2.25	-1
1.35	2.4	-1
1.35	2.55	-0.888197
1.5	0	0.603122
1.5	0.15	0.453444
1.5	0.3	0.30384
1.5	0.45	0.15434
1.5	0.6	0.00498756
1.5	0.75	-0.144138
1.5	0.9	-0.292893
1.5	1.05	-0.440983
1.5	1.2	-0.587689
1.5	1.35	-0.730742
1.5	1.5	-0.858579
1.5	1.65	-0.888197
1.5	1.8	-1
1.5	1.95	-1
1.5	2.1	-1
1.5	2.25	-1
1.5	2.4	-1
1.5	2.55	-1
1.65	0	0.600781
1.65	0.15	0.450862
1.65	0.3	0.300961
1.65	0.45	0.151086
1.65	0.6	0.00124922
1.65	0.75	-0.148531
1.65	0.9	-0.298217
1.65	1.05	-0.447732
1.65	1.2	-0.596887
1.65	1.35	-0.745049
1.65	1.5	-0.888197
1.65	1.65	-1
1.65	1.8	-1
1.65	1.95	-1
1.65	2.1	-1
1.65	2.25	-1
1.65	2.4	-1
1.65	2.55	-1
1.8	0	0.600781
1.8	0.15	0.450862
1.8	0.3	0.300961
1.8	0.45	0.151086
1.8	0.6	0.00124922
1.8	0.75	-0.148531
1.8	0.9	-0.298217
1.8	1.05	-0.447732
1.8	1.2	-0.596887
1.8	1.35	-0.745049
1.8	1.5	-0.888197
1.8	1.65	-1
1.8	1.8	-1
1.8	1.95	-1
1.8	2.1	-1
1.8	2.25	-1
