0.00 0.00 2.28 1.90 1.02 0.73 0.57 0.47 0.43 0.37 0.37 0.35 0.34 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.36 0.37 0.37 0.38 0.38 0.39 0.40 0.41 0.42 0.43 0.44 0.46 0.48 0.50 0.52 0.55 0.58 0.61 0.65 0.70 0.75 0.81 0.88 0.96 1.05 1.15 1.25 1.36 1.45 1.51 1.52 1.49 1.41 1.30 1.18 1.07 1.03 0.95 0.90 0.90 0.94 1.00 1.14 1.66 1.43 0.00 
0.00 0.00 2.87 1.73 0.94 0.66 0.56 0.47 0.42 0.37 0.36 0.34 0.33 0.33 0.33 0.32 0.32 0.32 0.32 0.32 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.37 0.37 0.38 0.38 0.39 0.40 0.41 0.42 0.44 0.45 0.47 0.49 0.51 0.54 0.57 0.60 0.64 0.69 0.74 0.80 0.87 0.94 1.03 1.13 1.23 1.33 1.42 1.48 1.50 1.47 1.39 1.28 1.16 1.05 0.98 0.95 0.89 0.90 0.89 0.93 1.09 1.50 1.75 0.00 
0.00 0.00 3.07 1.69 0.93 0.67 0.56 0.47 0.42 0.38 0.36 0.34 0.33 0.33 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.36 0.36 0.36 0.37 0.38 0.38 0.39 0.40 0.41 0.42 0.43 0.45 0.47 0.49 0.51 0.54 0.57 0.60 0.64 0.68 0.73 0.79 0.86 0.94 1.03 1.12 1.23 1.33 1.41 1.47 1.49 1.46 1.38 1.27 1.16 1.05 0.97 0.95 0.89 0.89 0.88 0.92 1.08 1.46 1.84 0.00 
0.00 0.00 2.89 1.74 0.96 0.68 0.56 0.47 0.42 0.37 0.36 0.34 0.33 0.33 0.33 0.32 0.32 0.32 0.32 0.32 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.37 0.37 0.38 0.38 0.39 0.40 0.41 0.42 0.44 0.45 0.47 0.49 0.51 0.54 0.57 0.60 0.64 0.69 0.74 0.80 0.87 0.94 1.03 1.13 1.23 1.33 1.42 1.48 1.50 1.47 1.39 1.28 1.16 1.05 0.98 0.95 0.90 0.90 0.89 0.93 1.09 1.50 1.75 0.00 
0.00 0.00 2.34 1.92 1.03 0.73 0.57 0.47 0.43 0.38 0.37 0.35 0.34 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.36 0.37 0.37 0.38 0.38 0.39 0.40 0.41 0.42 0.43 0.44 0.46 0.48 0.50 0.52 0.55 0.58 0.61 0.65 0.70 0.75 0.81 0.88 0.96 1.05 1.15 1.25 1.36 1.45 1.51 1.53 1.49 1.41 1.30 1.18 1.07 0.94 0.95 0.90 0.91 0.94 1.01 1.15 1.61 1.44 0.00 
0.00 0.00 0.79 2.71 1.11 0.75 0.58 0.49 0.44 0.40 0.36 0.35 0.35 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.37 0.37 0.37 0.37 0.37 0.38 0.38 0.39 0.39 0.40 0.40 0.41 0.42 0.43 0.44 0.46 0.48 0.49 0.51 0.54 0.57 0.60 0.63 0.67 0.72 0.77 0.84 0.91 0.99 1.08 1.18 1.29 1.39 1.49 1.55 1.57 1.54 1.47 1.36 1.24 1.12 1.04 0.98 0.86 0.93 0.97 1.05 1.18 2.36 0.50 0.00 
0.00 0.00 0.00 2.71 1.31 0.83 0.64 0.53 0.45 0.42 0.39 0.37 0.36 0.36 0.35 0.35 0.35 0.35 0.35 0.35 0.36 0.36 0.36 0.36 0.36 0.37 0.37 0.37 0.37 0.37 0.37 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.39 0.39 0.39 0.40 0.40 0.41 0.42 0.43 0.44 0.45 0.46 0.48 0.49 0.51 0.53 0.56 0.59 0.62 0.65 0.70 0.75 0.80 0.87 0.94 1.02 1.12 1.22 1.33 1.44 1.54 1.61 1.63 1.60 1.53 1.41 1.29 1.17 1.07 0.93 0.99 0.88 0.99 1.04 1.41 2.34 0.00 0.00 
0.00 0.00 0.00 1.20 2.01 0.98 0.70 0.57 0.50 0.44 0.41 0.40 0.39 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.39 0.39 0.39 0.39 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.40 0.41 0.41 0.41 0.41 0.41 0.42 0.42 0.42 0.43 0.44 0.44 0.45 0.46 0.47 0.48 0.50 0.51 0.53 0.55 0.57 0.60 0.63 0.67 0.71 0.75 0.80 0.86 0.93 1.01 1.10 1.21 1.32 1.44 1.56 1.66 1.74 1.76 1.73 1.64 1.52 1.38 1.25 1.15 1.09 0.94 1.07 1.14 1.23 2.28 1.03 0.00 0.00 
0.00 0.00 0.00 0.00 1.98 1.35 0.84 0.64 0.55 0.48 0.46 0.43 0.41 0.41 0.40 0.40 0.40 0.40 0.40 0.40 0.41 0.41 0.41 0.41 0.42 0.42 0.42 0.42 0.42 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.44 0.44 0.44 0.45 0.45 0.46 0.46 0.47 0.48 0.49 0.50 0.51 0.53 0.54 0.56 0.58 0.61 0.64 0.67 0.71 0.75 0.80 0.85 0.92 0.99 1.07 1.17 1.27 1.39 1.52 1.65 1.76 1.84 1.87 1.84 1.75 1.63 1.49 1.35 1.27 1.20 1.14 1.22 1.32 1.87 2.22 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.07 1.95 1.20 0.80 0.64 0.56 0.52 0.46 0.45 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.45 0.46 0.46 0.46 0.46 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.48 0.48 0.48 0.49 0.49 0.50 0.51 0.51 0.52 0.53 0.55 0.56 0.58 0.59 0.61 0.64 0.66 0.70 0.73 0.77 0.82 0.87 0.93 1.00 1.08 1.17 1.27 1.39 1.52 1.65 1.79 1.91 2.00 2.04 2.01 1.92 1.79 1.64 1.51 1.45 1.37 1.27 1.40 1.98 2.67 0.08 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.06 1.53 1.41 0.87 0.70 0.62 0.57 0.55 0.55 0.54 0.54 0.54 0.54 0.54 0.54 0.55 0.55 0.55 0.55 0.56 0.56 0.56 0.57 0.57 0.57 0.57 0.57 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.59 0.59 0.59 0.60 0.60 0.61 0.62 0.63 0.64 0.65 0.67 0.69 0.71 0.73 0.75 0.78 0.82 0.85 0.90 0.95 1.00 1.07 1.14 1.23 1.32 1.43 1.56 1.70 1.86 2.03 2.20 2.35 2.46 2.50 2.46 2.35 2.19 2.00 1.84 1.74 1.63 1.80 2.72 2.46 0.09 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.68 1.45 1.38 0.95 0.83 0.79 0.78 0.77 0.77 0.77 0.77 0.77 0.78 0.78 0.78 0.79 0.79 0.80 0.80 0.80 0.81 0.81 0.82 0.82 0.82 0.82 0.82 0.82 0.83 0.83 0.83 0.83 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.82 0.83 0.83 0.83 0.84 0.84 0.85 0.85 0.86 0.87 0.89 0.90 0.92 0.93 0.96 0.98 1.01 1.04 1.08 1.12 1.17 1.22 1.28 1.35 1.43 1.53 1.63 1.76 1.90 2.06 2.24 2.45 2.68 2.92 3.16 3.37 3.52 3.57 3.51 3.34 3.09 2.81 2.61 2.56 3.43 3.11 1.29 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.31 0.86 1.02 1.06 1.04 1.03 1.02 1.02 1.02 1.03 1.03 1.03 1.04 1.04 1.05 1.06 1.06 1.07 1.07 1.08 1.08 1.08 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.09 1.10 1.10 1.11 1.12 1.12 1.13 1.15 1.16 1.18 1.19 1.22 1.24 1.27 1.30 1.34 1.38 1.43 1.49 1.55 1.62 1.71 1.80 1.91 2.04 2.18 2.34 2.53 2.75 3.00 3.28 3.59 3.92 4.24 4.52 4.71 4.76 4.66 4.40 4.06 3.68 3.16 2.38 0.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
